1 	 0.0000 	 1000 	 0
2 	 0.0080 	 1000 	 1
3 	 0.0160 	 1000 	 2
4 	 0.0240 	 1000 	 3
5 	 0.0320 	 1000 	 4
6 	 0.0400 	 1000 	 5
7 	 0.0480 	 1000 	 6
8 	 0.0560 	 1000 	 7
9 	 0.0640 	 1000 	 8
10 	 0.0720 	 1000 	 9
11 	 0.0800 	 1000 	 10
12 	 0.0880 	 1000 	 11
13 	 0.0960 	 1000 	 12
14 	 0.1040 	 1000 	 14
15 	 0.1120 	 1000 	 16
16 	 0.1200 	 1000 	 18
17 	 0.1280 	 1000 	 20
18 	 0.1360 	 1000 	 22
19 	 0.1440 	 1000 	 24
20 	 0.1520 	 1000 	 26
21 	 0.1600 	 1000 	 28
22 	 0.1680 	 1000 	 30
23 	 0.1760 	 1000 	 32
24 	 0.1840 	 1000 	 34
25 	 0.1920 	 1000 	 36
26 	 0.2000 	 1000 	 39
27 	 0.2080 	 1000 	 42
28 	 0.2160 	 1000 	 45
29 	 0.2240 	 1000 	 48
30 	 0.2320 	 1000 	 51
31 	 0.2400 	 1000 	 55
34 	 0.2640 	 1000 	 64
35 	 0.2720 	 1000 	 67
36 	 0.2800 	 1000 	 71
37 	 0.2880 	 1000 	 74
38 	 0.2960 	 1000 	 77
39 	 0.3040 	 1000 	 80
40 	 0.3120 	 1000 	 83
42 	 0.3280 	 1000 	 90
43 	 0.3360 	 1000 	 93
44 	 0.3440 	 1000 	 96
45 	 0.3520 	 1000 	 99
47 	 0.3680 	 1000 	 106
48 	 0.3760 	 1000 	 109
49 	 0.3840 	 1000 	 112
51 	 0.4000 	 1000 	 119
53 	 0.4160 	 1000 	 125
54 	 0.4240 	 1000 	 128
57 	 0.4480 	 1000 	 138
58 	 0.4560 	 1000 	 141
62 	 0.4880 	 1000 	 154
63 	 0.4960 	 1000 	 157
67 	 0.5280 	 1000 	 170
68 	 0.5360 	 1000 	 173
72 	 0.5680 	 1000 	 186
73 	 0.5760 	 1000 	 189
77 	 0.6080 	 1000 	 202
78 	 0.6160 	 1000 	 205
79 	 0.6240 	 1000 	 208
80 	 0.6320 	 1000 	 211
81 	 0.6400 	 1000 	 215
82 	 0.6480 	 1000 	 218
83 	 0.6560 	 1000 	 221
84 	 0.6640 	 1000 	 224
85 	 0.6720 	 1000 	 227
87 	 0.6880 	 1000 	 234
88 	 0.6960 	 1000 	 237
89 	 0.7040 	 1000 	 240
90 	 0.7120 	 1000 	 243
92 	 0.7280 	 1000 	 250
93 	 0.7360 	 1000 	 253
94 	 0.7440 	 1000 	 256
95 	 0.7520 	 1000 	 259
96 	 0.7600 	 1000 	 262
97 	 0.7680 	 1000 	 266
98 	 0.7760 	 1000 	 269
99 	 0.7840 	 1000 	 272
100 	 0.7920 	 1000 	 275
101 	 0.8000 	 1000 	 278
102 	 0.8080 	 1000 	 282
103 	 0.8160 	 1000 	 285
104 	 0.8240 	 1000 	 288
105 	 0.8320 	 1000 	 291
106 	 0.8400 	 1000 	 294
107 	 0.8480 	 1000 	 298
108 	 0.8560 	 1000 	 301
109 	 0.8640 	 1000 	 304
110 	 0.8720 	 1000 	 307
111 	 0.8800 	 1000 	 310
112 	 0.8880 	 1000 	 314
113 	 0.8960 	 1000 	 317
114 	 0.9040 	 1000 	 320
115 	 0.9120 	 1000 	 323
116 	 0.9200 	 1000 	 326
117 	 0.9280 	 1000 	 330
118 	 0.9360 	 1000 	 333
119 	 0.9440 	 1000 	 336
120 	 0.9520 	 1000 	 339
122 	 0.9680 	 1000 	 346
123 	 0.9760 	 1000 	 349
124 	 0.9840 	 1000 	 352
125 	 0.9920 	 1000 	 355
126 	 1.0000 	 1000 	 358
127 	 1.0080 	 1000 	 362
128 	 1.0160 	 1000 	 365
129 	 1.0240 	 1000 	 368
131 	 1.0400 	 1000 	 374
132 	 1.0480 	 1000 	 378
133 	 1.0560 	 1000 	 381
134 	 1.0640 	 1000 	 384
135 	 1.0720 	 1000 	 387
136 	 1.0800 	 1000 	 390
137 	 1.0880 	 1000 	 394
138 	 1.0960 	 1000 	 397
139 	 1.1040 	 1000 	 400
140 	 1.1120 	 1000 	 403
142 	 1.1280 	 1000 	 410
143 	 1.1360 	 1000 	 413
144 	 1.1440 	 1000 	 416
146 	 1.1600 	 1000 	 422
148 	 1.1760 	 1000 	 429
149 	 1.1840 	 1000 	 432
152 	 1.2080 	 1000 	 442
153 	 1.2160 	 1000 	 445
157 	 1.2480 	 1000 	 458
158 	 1.2560 	 1000 	 461
162 	 1.2880 	 1000 	 474
163 	 1.2960 	 1000 	 477
167 	 1.3280 	 1000 	 490
168 	 1.3360 	 1000 	 493
172 	 1.3680 	 1000 	 506
173 	 1.3760 	 1000 	 509
