32 	 0.2480 	 1000 	 58
33 	 0.2560 	 1000 	 61
41 	 0.3200 	 1000 	 87
46 	 0.3600 	 1000 	 103
50 	 0.3920 	 1000 	 115
52 	 0.4080 	 1000 	 122
55 	 0.4320 	 1000 	 131
56 	 0.4400 	 1000 	 135
59 	 0.4640 	 1000 	 144
60 	 0.4720 	 1000 	 147
61 	 0.4800 	 1000 	 151
64 	 0.5040 	 1000 	 160
65 	 0.5120 	 1000 	 163
66 	 0.5200 	 1000 	 167
69 	 0.5440 	 1000 	 176
70 	 0.5520 	 1000 	 179
71 	 0.5600 	 1000 	 183
74 	 0.5840 	 1000 	 192
75 	 0.5920 	 1000 	 195
76 	 0.6000 	 1000 	 199
86 	 0.6800 	 1000 	 230
91 	 0.7200 	 1000 	 246
121 	 0.9600 	 1000 	 342
130 	 1.0320 	 1000 	 371
141 	 1.1200 	 1000 	 406
145 	 1.1520 	 1000 	 419
147 	 1.1680 	 1000 	 426
150 	 1.1920 	 1000 	 435
151 	 1.2000 	 1000 	 439
154 	 1.2240 	 1000 	 448
155 	 1.2320 	 1000 	 451
156 	 1.2400 	 1000 	 455
159 	 1.2640 	 1000 	 464
160 	 1.2720 	 1000 	 467
161 	 1.2800 	 1000 	 471
164 	 1.3040 	 1000 	 480
165 	 1.3120 	 1000 	 483
166 	 1.3200 	 1000 	 487
169 	 1.3440 	 1000 	 496
170 	 1.3520 	 1000 	 499
171 	 1.3600 	 1000 	 503
174 	 1.3840 	 1000 	 512
175 	 1.3920 	 1000 	 515
176 	 1.4000 	 1000 	 519
179 	 1.4240 	 1000 	 528
180 	 1.4320 	 1000 	 531
181 	 1.4400 	 1000 	 535
184 	 1.4640 	 1000 	 544
185 	 1.4720 	 1000 	 547
186 	 1.4800 	 1000 	 551
189 	 1.5040 	 1000 	 560
190 	 1.5120 	 1000 	 563
191 	 1.5200 	 1000 	 567
194 	 1.5440 	 1000 	 576
195 	 1.5520 	 1000 	 579
196 	 1.5600 	 1000 	 583
199 	 1.5840 	 1000 	 592
0 	 1.5920 	 1000 	 595
1 	 1.6000 	 1000 	 599
4 	 1.6240 	 1000 	 608
5 	 1.6320 	 1000 	 611
6 	 1.6400 	 1000 	 615
9 	 1.6640 	 1000 	 624
10 	 1.6720 	 1000 	 627
11 	 1.6800 	 1000 	 631
14 	 1.7040 	 1000 	 640
15 	 1.7120 	 1000 	 643
16 	 1.7200 	 1000 	 647
19 	 1.7440 	 1000 	 656
20 	 1.7520 	 1000 	 659
21 	 1.7600 	 1000 	 663
24 	 1.7840 	 1000 	 672
25 	 1.7920 	 1000 	 675
26 	 1.8000 	 1000 	 679
29 	 1.8240 	 1000 	 688
30 	 1.8320 	 1000 	 691
31 	 1.8400 	 1000 	 695
34 	 1.8640 	 1000 	 704
35 	 1.8720 	 1000 	 707
36 	 1.8800 	 1000 	 711
39 	 1.9040 	 1000 	 720
40 	 1.9120 	 1000 	 723
41 	 1.9200 	 1000 	 727
44 	 1.9440 	 1000 	 736
45 	 1.9520 	 1000 	 739
46 	 1.9600 	 1000 	 743
49 	 1.9840 	 1000 	 752
50 	 1.9920 	 1000 	 755
