0.1000 0.1447 0.0447 1
0.1080 0.1553 0.0473 2
0.1160 0.1660 0.05 3
0.1240 0.1767 0.0527 4
0.1320 0.1873 0.0553 5
0.1400 0.1980 0.058 6
0.1480 0.2087 0.0607 7
0.1560 0.2193 0.0633 8
0.1640 0.2300 0.066 9
0.1720 0.2407 0.0687 10
0.1800 0.2513 0.0713 11
0.1880 0.2620 0.074 12
0.1960 0.2727 0.0767 13
0.2040 0.2860 0.082 14
0.2120 0.3020 0.09 15
0.2200 0.3153 0.0953 16
0.2280 0.3287 0.1007 17
0.2360 0.3420 0.106 18
0.2440 0.3553 0.1113 19
0.2520 0.3713 0.1193 20
0.2600 0.3847 0.1247 21
0.2840 0.4060 0.122 24
0.3000 0.4247 0.1247 26
0.3080 0.4353 0.1273 27
0.3400 0.4673 0.1273 31
0.3480 0.4780 0.13 32
0.3560 0.4887 0.1327 33
0.3640 0.4993 0.1353 34
0.3880 0.5233 0.1353 37
0.4040 0.5367 0.1327 39
0.4200 0.5527 0.1327 41
0.4360 0.5633 0.1273 43
0.4440 0.5687 0.1247 44
0.4680 0.5900 0.122 47
0.4760 0.5953 0.1193 48
0.4840 0.6033 0.1193 49
0.5000 0.6220 0.122 51
0.5080 0.6300 0.122 52
0.5160 0.6380 0.122 53
0.5240 0.6460 0.122 54
0.5400 0.6620 0.122 56
0.5480 0.6727 0.1247 57
0.5560 0.6780 0.122 58
0.5640 0.6860 0.122 59
0.5800 0.7047 0.1247 61
0.5880 0.7127 0.1247 62
0.5960 0.7180 0.122 63
0.6040 0.7260 0.122 64
0.6200 0.7447 0.1247 66
0.6360 0.7553 0.1193 68
0.6440 0.7607 0.1167 69
0.6680 0.7847 0.1167 72
0.6760 0.7927 0.1167 73
0.6840 0.8033 0.1193 74
0.7000 0.8220 0.122 76
0.7080 0.8327 0.1247 77
0.7160 0.8407 0.1247 78
0.7240 0.8487 0.1247 79
0.7480 0.8753 0.1273 82
0.7560 0.8833 0.1273 83
0.7800 0.9073 0.1273 86
0.7960 0.9207 0.1247 88
0.8040 0.9287 0.1247 89
0.8200 0.9473 0.1273 91
0.8280 0.9580 0.13 92
0.8600 0.9900 0.13 96
0.8760 1.0033 0.1273 98
0.8840 1.0113 0.1273 99
0.9000 1.0300 0.13 101
0.9160 1.0433 0.1273 103
0.9400 1.0673 0.1273 106
0.9480 1.0780 0.13 107
0.9800 1.1100 0.13 111
0.9880 1.1207 0.1327 112
1.0200 1.1527 0.1327 116
1.0360 1.1660 0.13 118
1.0600 1.1900 0.13 121
1.0680 1.2007 0.1327 122
1.0760 1.2060 0.13 123
1.0840 1.2140 0.13 124
1.0920 1.2220 0.13 125
1.1160 1.2407 0.1247 128
1.1240 1.2460 0.122 129
1.1400 1.2620 0.122 131
1.1480 1.2727 0.1247 132
1.1560 1.2780 0.122 133
1.1640 1.2860 0.122 134
1.1720 1.2940 0.122 135
1.1800 1.3020 0.122 136
1.1880 1.3100 0.122 137
1.1960 1.3153 0.1193 138
1.2040 1.3287 0.1247 139
1.2120 1.3367 0.1247 140
1.2200 1.3473 0.1273 141
1.2360 1.3580 0.122 143
1.2440 1.3633 0.1193 144
1.2520 1.3740 0.122 145
1.2600 1.3820 0.122 146
1.2680 1.3900 0.122 147
1.2760 1.3953 0.1193 148
1.2840 1.4033 0.1193 149
1.3000 1.4220 0.122 151
1.3160 1.4327 0.1167 153
1.3240 1.4407 0.1167 154
1.3320 1.4540 0.122 155
1.3400 1.4620 0.122 156
1.3480 1.4700 0.122 157
1.3560 1.4753 0.1193 158
1.3640 1.4833 0.1193 159
1.3800 1.5020 0.122 161
1.3880 1.5100 0.122 162
1.3960 1.5180 0.122 163
1.4040 1.5260 0.122 164
1.4120 1.5340 0.122 165
1.4200 1.5420 0.122 166
1.4280 1.5500 0.122 167
1.4360 1.5553 0.1193 168
1.4440 1.5633 0.1193 169
1.4600 1.5820 0.122 171
1.4680 1.5900 0.122 172
1.4760 1.5953 0.1193 173
1.4840 1.6033 0.1193 174
1.4920 1.6140 0.122 175
1.5000 1.6220 0.122 176
