0.1000 0.1447 0.0447 1
0.1080 0.1553 0.0473 2
0.1160 0.1660 0.05 3
0.1240 0.1767 0.0527 4
0.1320 0.1873 0.0553 5
0.1400 0.1980 0.058 6
0.1480 0.2087 0.0607 7
0.1560 0.2193 0.0633 8
0.1640 0.2300 0.066 9
0.1720 0.2407 0.0687 10
0.1800 0.2513 0.0713 11
0.1880 0.2620 0.074 12
0.1960 0.2727 0.0767 13
0.2040 0.2860 0.082 14
0.2120 0.3020 0.09 15
0.2200 0.3153 0.0953 16
0.2440 0.3420 0.098 19
0.2520 0.3500 0.098 20
0.2600 0.3553 0.0953 21
0.3000 0.3953 0.0953 26
0.3080 0.4060 0.098 27
0.3240 0.4193 0.0953 29
0.3400 0.4353 0.0953 31
0.3480 0.4460 0.098 32
0.3640 0.4593 0.0953 34
0.3880 0.4833 0.0953 37
0.3960 0.4887 0.0927 38
0.4040 0.5020 0.098 39
0.4280 0.5233 0.0953 42
0.4360 0.5287 0.0927 43
0.4440 0.5367 0.0927 44
0.4600 0.5553 0.0953 46
0.4680 0.5633 0.0953 47
0.4760 0.5687 0.0927 48
0.4840 0.5767 0.0927 49
0.5000 0.5953 0.0953 51
0.5080 0.6033 0.0953 52
0.5160 0.6087 0.0927 53
0.5240 0.6167 0.0927 54
0.5400 0.6353 0.0953 56
0.5480 0.6433 0.0953 57
0.5560 0.6487 0.0927 58
0.5640 0.6567 0.0927 59
0.5800 0.6753 0.0953 61
0.5880 0.6833 0.0953 62
0.5960 0.6887 0.0927 63
0.6040 0.6967 0.0927 64
0.6200 0.7153 0.0953 66
0.6280 0.7260 0.098 67
0.6600 0.7553 0.0953 71
0.6680 0.7660 0.098 72
0.6840 0.7793 0.0953 74
0.7000 0.7953 0.0953 76
0.7080 0.8060 0.098 77
0.7240 0.8193 0.0953 79
0.7480 0.8433 0.0953 82
0.7640 0.8620 0.098 84
0.7880 0.8833 0.0953 87
0.7960 0.8940 0.098 88
0.8200 0.9153 0.0953 91
0.8360 0.9340 0.098 93
0.8680 0.9633 0.0953 97
0.8920 0.9900 0.098 100
0.9160 1.0140 0.098 103
0.9400 1.0353 0.0953 106
0.9480 1.0460 0.098 107
0.9640 1.0593 0.0953 109
0.9880 1.0833 0.0953 112
1.0040 1.1020 0.098 114
1.0280 1.1233 0.0953 117
1.0360 1.1313 0.0953 118
1.0600 1.1553 0.0953 121
1.0760 1.1740 0.098 123
1.1000 1.1953 0.0953 126
1.1080 1.2060 0.098 127
1.1240 1.2193 0.0953 129
1.1480 1.2433 0.0953 132
1.1560 1.2487 0.0927 133
1.1640 1.2620 0.098 134
1.1880 1.2833 0.0953 137
1.1960 1.2913 0.0953 138
1.2040 1.2967 0.0927 139
1.2200 1.3153 0.0953 141
1.2280 1.3233 0.0953 142
1.2360 1.3287 0.0927 143
1.2440 1.3367 0.0927 144
1.2600 1.3553 0.0953 146
1.2680 1.3633 0.0953 147
1.2760 1.3687 0.0927 148
1.2840 1.3767 0.0927 149
1.3000 1.3953 0.0953 151
1.3080 1.4033 0.0953 152
1.3160 1.4087 0.0927 153
1.3240 1.4167 0.0927 154
1.3400 1.4353 0.0953 156
1.3480 1.4433 0.0953 157
1.3560 1.4487 0.0927 158
1.3640 1.4567 0.0927 159
1.3800 1.4753 0.0953 161
1.3880 1.4833 0.0953 162
1.3960 1.4887 0.0927 163
1.4040 1.4967 0.0927 164
1.4200 1.5153 0.0953 166
1.4280 1.5233 0.0953 167
1.4360 1.5287 0.0927 168
1.4440 1.5367 0.0927 169
1.4600 1.5553 0.0953 171
1.4680 1.5633 0.0953 172
1.4760 1.5687 0.0927 173
1.4840 1.5767 0.0927 174
1.5000 1.5953 0.0953 176
1.5080 1.6033 0.0953 177
1.5160 1.6087 0.0927 178
1.5240 1.6167 0.0927 179
1.5400 1.6353 0.0953 181
1.5480 1.6433 0.0953 182
1.5560 1.6487 0.0927 183
1.5640 1.6567 0.0927 184
1.5800 1.6753 0.0953 186
1.5880 1.6833 0.0953 187
1.5960 1.6887 0.0927 188
1.6040 1.6967 0.0927 189
