1 	 0.1000 	 40 	 0
2 	 0.1611 	 1040 	 2
3 	 0.1611 	 1040 	 3
4 	 0.2355 	 1040 	 6
5 	 0.2355 	 1040 	 7
6 	 0.2410 	 1040 	 8
7 	 0.2410 	 1040 	 9
8 	 0.3099 	 1040 	 17
9 	 0.3099 	 1040 	 18
10 	 0.3154 	 1040 	 20
11 	 0.3154 	 1040 	 21
12 	 0.3210 	 1040 	 24
13 	 0.3210 	 1040 	 25
14 	 0.3265 	 1040 	 27
15 	 0.3265 	 1040 	 28
16 	 0.3869 	 1040 	 48
17 	 0.3869 	 1040 	 49
18 	 0.3951 	 1040 	 53
19 	 0.3951 	 1040 	 54
20 	 0.4033 	 1040 	 58
21 	 0.4033 	 1040 	 59
22 	 0.4115 	 1040 	 63
23 	 0.4115 	 1040 	 64
24 	 0.4198 	 1040 	 68
25 	 0.4198 	 1040 	 69
27 	 0.4280 	 1040 	 73
29 	 0.4362 	 1040 	 78
31 	 0.4444 	 1040 	 82
32 	 0.4819 	 1040 	 96
33 	 0.4819 	 1040 	 97
34 	 0.4902 	 1040 	 101
36 	 0.4984 	 1040 	 106
38 	 0.5066 	 1040 	 111
40 	 0.5148 	 1040 	 116
41 	 0.5230 	 1040 	 121
42 	 0.5312 	 1040 	 125
43 	 0.5394 	 1040 	 129
44 	 0.5477 	 1040 	 133
45 	 0.5532 	 1040 	 136
46 	 0.5755 	 1040 	 143
47 	 0.6599 	 1040 	 175
48 	 0.6681 	 1040 	 179
49 	 0.6763 	 1040 	 183
50 	 0.6818 	 1040 	 185
51 	 0.7007 	 1040 	 191
52 	 0.7007 	 1040 	 192
53 	 0.7623 	 1040 	 212
54 	 0.7623 	 1040 	 213
55 	 0.7731 	 1040 	 217
56 	 0.7731 	 1040 	 218
57 	 0.7839 	 1040 	 222
58 	 0.7839 	 1040 	 223
59 	 0.7920 	 1040 	 228
60 	 0.7920 	 1040 	 229
61 	 0.8108 	 1040 	 234
62 	 0.8190 	 1040 	 237
63 	 0.8646 	 1040 	 254
64 	 0.8728 	 1040 	 258
65 	 0.8810 	 1040 	 262
66 	 0.8892 	 1040 	 266
67 	 0.9001 	 1040 	 271
68 	 0.9083 	 1040 	 275
69 	 0.9165 	 1040 	 279
70 	 0.9247 	 1040 	 282
71 	 0.9383 	 1040 	 286
72 	 0.9465 	 1040 	 289
73 	 0.9465 	 1040 	 290
74 	 0.9787 	 1040 	 302
75 	 0.9896 	 1040 	 307
76 	 1.0005 	 1040 	 312
77 	 1.0113 	 1040 	 316
78 	 1.0249 	 1040 	 323
79 	 1.0358 	 1040 	 327
80 	 1.0440 	 1040 	 331
81 	 1.0522 	 1040 	 336
82 	 1.0657 	 1040 	 340
83 	 1.0739 	 1040 	 344
86 	 1.1010 	 1040 	 356
87 	 1.1119 	 1040 	 360
88 	 1.1255 	 1040 	 366
89 	 1.1390 	 1040 	 371
90 	 1.1499 	 1040 	 377
91 	 1.1608 	 1040 	 382
92 	 1.1717 	 1040 	 386
93 	 1.1799 	 1040 	 389
94 	 1.1907 	 1040 	 393
95 	 1.2016 	 1040 	 398
96 	 1.2233 	 1040 	 406
97 	 1.2368 	 1040 	 412
98 	 1.2504 	 1040 	 417
99 	 1.3183 	 1040 	 441
100 	 1.3265 	 1040 	 444
101 	 1.3454 	 1040 	 452
102 	 1.3590 	 1040 	 456
103 	 1.3752 	 1040 	 461
104 	 1.3752 	 1040 	 462
105 	 1.4233 	 1040 	 478
106 	 1.4342 	 1040 	 483
107 	 1.4504 	 1040 	 489
108 	 1.4639 	 1040 	 494
109 	 1.4801 	 1040 	 500
110 	 1.4801 	 1040 	 501
111 	 1.4883 	 1040 	 504
112 	 1.5232 	 1040 	 516
113 	 1.5341 	 1040 	 521
114 	 1.5503 	 1040 	 527
115 	 1.5639 	 1040 	 532
116 	 1.5801 	 1040 	 539
117 	 1.5883 	 1040 	 542
118 	 1.5965 	 1040 	 546
