1 0.1611 40 1
2 0.2355 40 4
3 0.2410 40 5
4 0.3099 40 10
5 0.3154 40 11
6 0.3210 40 12
7 0.3265 40 13
8 0.3869 40 37
9 0.3951 40 40
10 0.4033 40 43
11 0.4115 40 46
12 0.4198 40 51
13 0.4280 40 56
14 0.4362 40 61
15 0.4444 40 66
16 0.4819 40 84
17 0.4902 40 87
18 0.4984 40 90
19 0.5066 40 94
20 0.5148 40 99
21 0.5230 40 104
22 0.5312 40 109
23 0.5394 40 114
24 0.5477 40 118
25 0.5559 40 122
26 0.5641 40 126
27 0.5723 40 130
28 0.5805 40 134
29 0.5887 40 138
31 0.5969 40 142
32 0.6238 40 153
34 0.6320 40 156
36 0.6402 40 159
38 0.6485 40 162
40 0.6567 40 165
41 0.6649 40 169
42 0.6731 40 172
43 0.6840 40 176
44 0.6949 40 180
45 0.7031 40 183
46 0.7113 40 186
47 0.7195 40 189
48 0.7277 40 192
49 0.7359 40 195
50 0.7681 40 204
51 1.0429 40 275
52 1.1189 40 297
53 1.1271 40 300
54 1.1949 40 322
55 1.2031 40 325
56 1.2113 40 328
57 1.2195 40 331
58 1.2709 40 354
59 1.2791 40 357
60 1.2873 40 360
61 1.2982 40 363
62 1.3064 40 367
63 1.3146 40 371
64 1.3229 40 374
65 1.3311 40 377
66 1.3393 40 380
67 1.3715 40 394
68 1.4064 40 404
69 1.4173 40 408
70 1.4281 40 412
71 1.4390 40 417
72 1.4472 40 420
73 1.4714 40 430
74 1.5010 40 440
75 1.5119 40 445
76 1.5254 40 449
77 1.5390 40 455
78 1.5498 40 459
79 1.5581 40 463
80 1.5769 40 470
81 1.6011 40 479
82 1.6147 40 486
83 1.6282 40 490
84 1.6445 40 496
85 1.6553 40 501
86 1.6689 40 506
87 1.6851 40 512
88 1.6933 40 516
89 1.7122 40 523
90 1.7284 40 531
91 1.7419 40 535
92 1.7582 40 541
93 1.7717 40 547
94 1.7853 40 552
95 1.8015 40 558
96 1.8123 40 563
97 1.8206 40 567
98 1.8368 40 573
99 1.8530 40 580
100 1.8692 40 587
101 1.8854 40 593
102 1.8990 40 598
103 1.9125 40 603
104 1.9287 40 609
105 1.9423 40 614
106 1.9531 40 619
107 1.9694 40 625
108 1.9776 40 629
109 1.9885 40 634
110 2.0047 40 640
111 2.0209 40 648
112 2.0344 40 652
113 2.0480 40 658
114 2.0615 40 663
115 2.0777 40 669
116 2.0886 40 674
117 2.1022 40 679
118 2.1130 40 684
119 2.1186 40 687
120 2.1295 40 691
121 2.1430 40 697
122 2.1592 40 704
123 2.1728 40 710
125 2.1943 40 718
126 2.2079 40 724
127 2.2214 40 728
128 2.2350 40 734
129 2.2458 40 738
130 2.2567 40 743
131 2.2676 40 747
132 2.2731 40 749
133 2.2840 40 753
134 2.3002 40 758
135 2.3111 40 762
136 2.3327 40 770
137 2.3435 40 775
138 2.3544 40 778
139 2.4026 40 795
140 2.4189 40 800
141 2.4324 40 804
142 2.4513 40 812
143 2.4648 40 817
144 2.4784 40 821
145 2.5159 40 836
146 2.5321 40 841
147 2.5457 40 845
148 2.5646 40 853
